id,cmp_id,source_name,source_type,source_url,source_doi,source_version,cation,anion,solvent,Concentration (mol/kg)
exp-756,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMC,0.75
exp-757,2794.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMC,1.0
exp-758,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMC,1.25
exp-759,2795.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMC,1.5
exp-760,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMC,1.75
exp-761,2796.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMC,2.0
exp-762,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMC,2.25
exp-763,2797.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMC,2.5
exp-764,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMC,2.75
exp-765,2798.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMC,3.0
exp-766,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMC,3.25
exp-767,2799.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMC,3.5
exp-768,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMS,0.25
exp-769,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMS,0.5
exp-770,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMS,0.75
exp-771,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMS,1.0
exp-772,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMS,1.25
exp-773,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMS,1.5
exp-774,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMS,1.75
exp-775,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EMS,2.0
exp-776,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EiPS,0.0001
exp-777,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EiPS,0.25
exp-778,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EiPS,0.5
exp-779,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EiPS,0.75
exp-780,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,EiPS,1.0
exp-781,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEC,0.0
exp-782,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEC,0.25
exp-783,2825.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEC,0.5
exp-784,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEC,0.75
exp-785,2826.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEC,1.0
exp-786,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEC,1.25
exp-787,2827.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEC,1.5
exp-788,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEC,1.75
exp-789,2828.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEC,2.0
exp-790,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEC,2.25
exp-791,2829.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEC,2.5
exp-792,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEMC,0.0
exp-793,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEMC,0.25
exp-794,2833.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEMC,0.5
exp-795,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEMC,0.75
exp-796,2834.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEMC,1.0
exp-797,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEMC,1.25
exp-798,2835.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEMC,1.5
exp-799,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEMC,1.75
exp-800,2836.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEMC,2.0
exp-801,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEMC,2.25
exp-802,2837.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,FEMC,2.5
exp-803,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G2,0.0
exp-804,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G2,0.25
exp-805,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G2,0.5
exp-806,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G2,0.75
exp-807,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G2,1.0
exp-808,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G2,1.25
exp-809,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G2,1.5
exp-810,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G2,1.75
exp-811,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G2,2.0
exp-812,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G3,0.0
exp-813,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G3,0.25
exp-814,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G3,0.5
exp-815,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G3,0.75
exp-816,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G3,1.0
exp-817,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G3,1.25
exp-818,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G3,1.5
exp-819,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G3,1.75
exp-820,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G3,2.0
exp-821,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G3,2.25
exp-822,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,G3,2.5
exp-823,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,0.0
exp-824,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,0.0
exp-825,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,0.25
exp-826,2841.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,0.5
exp-827,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,0.75
exp-828,2842.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,1.0
exp-829,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,1.25
exp-830,2843.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,1.5
exp-831,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,1.75
exp-832,2844.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,2.0
exp-833,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,2.25
exp-834,2845.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,2.5
exp-835,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,2.75
exp-836,2846.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,3.0
exp-837,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,3.25
exp-838,2847.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GBL,3.5
exp-839,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GN,0.0
exp-840,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GN,0.25
exp-841,2849.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GN,0.5
exp-842,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GN,0.75
exp-843,2850.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,GN,1.0
exp-844,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,MSL,0.0
exp-845,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,MSL,0.25
exp-846,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,MSL,0.5
exp-847,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,MSL,0.75
exp-848,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,MSL,1.0
exp-849,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,MSL,1.25
exp-850,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,PC,0.0
exp-851,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,PC,0.25
exp-852,2881.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,PC,0.5
exp-853,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,PC,0.75
exp-854,2882.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,PC,1.0
exp-855,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,PC,1.25
exp-856,2883.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,PC,1.5
exp-857,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,PC,1.75
exp-858,2884.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,PC,2.0
exp-859,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,PC,2.25
exp-860,2885.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,PC,2.5
exp-861,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,PC,2.75
exp-862,2886.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,PC,3.0
exp-863,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,SL,0.25
exp-864,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,SL,0.5
exp-865,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,SL,0.75
exp-866,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,SL,1.0
exp-867,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,SL,1.25
exp-868,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,SL,1.5
exp-869,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,SL,1.75
exp-870,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TEP,0.0
exp-871,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TEP,0.25
exp-872,2897.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TEP,0.5
exp-873,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TEP,0.75
exp-874,2898.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TEP,1.0
exp-875,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TEP,1.25
exp-876,2899.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TEP,1.5
exp-877,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TEP,1.75
exp-878,2900.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TEP,2.0
exp-879,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TEP,2.25
exp-880,2901.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TEP,2.5
exp-881,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TEP,2.75
exp-882,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,0.0
exp-883,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,0.25
exp-884,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,0.5
exp-885,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,0.75
exp-886,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,1.0
exp-887,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,1.25
exp-888,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,1.5
exp-889,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,1.75
exp-890,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,2.0
exp-891,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,2.25
exp-892,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,2.5
exp-893,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,2.75
exp-894,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,3.0
exp-895,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,3.25
exp-896,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THF,3.5
exp-897,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THP,0.0
exp-898,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THP,0.25
exp-899,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THP,0.5
exp-900,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THP,0.75
exp-901,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THP,1.0
exp-902,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THP,1.25
exp-903,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,THP,1.25
exp-904,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TMP,0.0
exp-905,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TMP,0.25
exp-906,2905.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TMP,0.5
exp-907,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TMP,0.75
exp-908,2906.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TMP,1.0
exp-909,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TMP,1.25
exp-910,2907.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TMP,1.5
exp-911,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TMP,1.75
exp-912,2908.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TMP,2.0
exp-913,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TMP,2.25
exp-914,2909.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TMP,2.5
exp-915,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,FSI,TMP,2.75
exp-916,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,AN,0.25
exp-917,3121.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,AN,0.5
exp-918,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,AN,0.75
exp-919,3122.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,AN,1.0
exp-920,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,AN,1.25
exp-921,3123.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,AN,1.5
exp-922,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,AN,1.75
exp-923,3124.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,AN,2.0
exp-924,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,0.25
exp-925,3137.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,0.5
exp-926,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,0.75
exp-927,3138.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,1.0
exp-928,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,1.25
exp-929,3139.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,1.5
exp-930,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,1.75
exp-931,3140.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,2.0
exp-932,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,2.25
exp-933,3141.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,2.5
exp-934,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,2.75
exp-935,3142.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,3.0
exp-936,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,3.25
exp-937,3143.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,Ac,3.5
exp-938,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,DMC,0.25
exp-939,3161.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,DMC,0.5
exp-940,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,DMC,0.75
exp-941,3162.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,DMC,1.0
exp-942,,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,DMC,1.25
exp-943,3163.0,OEDB experimental Raman,experimental_raman_index,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,DMC,1.5
